12,4.5699
14,6.2616
16,8.3189
18,10.709
20,13.123
22,15.759
24,18.615
26,21.63
28,24.669
30,27.922
32,31.188
34,34.801
36,38.425
38,41.879
40,45.759
42,49.347
44,52.823
46,56.305
48,59.371
50,62.572
52,66.197
54,70.036
56,73.213
58,75.99
60,78.165
62,80.733
64,84.042
66,86.881
68,88.487
70,89.935
72,91.994
74,94.453
76,96.166
78,96.744
80,97.349
82,98.406
84,99.031
86,99.271
88,99.369
90,99.437
92,99.985
94,99.990
96,100
